,date,fossil_gas,fossil_coal
20094,07-03-2023,5015,1576
20095,07-03-2023,5567,1593
20096,07-03-2023,6327,1593
20097,07-03-2023,6590,1636
20098,07-03-2023,6840,1697
20099,07-03-2023,7131,1700
20100,07-03-2023,7326,1747
20101,07-03-2023,7452,1754
20102,07-03-2023,7640,1798
20103,07-03-2023,7751,1804
20104,07-03-2023,7522,1791
20105,07-03-2023,7515,1786
20106,07-03-2023,7401,1736
20107,07-03-2023,7398,1754
20108,07-03-2023,7294,1773
20109,07-03-2023,7259,1724
20110,07-03-2023,7246,1680
20111,07-03-2023,7146,1681
20112,07-03-2023,7189,1737
20113,07-03-2023,7113,1734
20114,07-03-2023,6921,1734
20115,07-03-2023,6905,1741
20116,07-03-2023,6448,1738
20117,07-03-2023,6220,1702
20118,07-03-2023,6204,1617
20119,07-03-2023,6231,1584
20120,07-03-2023,6264,1553
20121,07-03-2023,6230,1553
20122,07-03-2023,6318,1547
20123,07-03-2023,6527,1545
20124,07-03-2023,6518,1623
20125,07-03-2023,6504,1579
20126,07-03-2023,6536,1574
20127,07-03-2023,6506,1590
20128,07-03-2023,6636,1562
20129,07-03-2023,6739,1555
20130,07-03-2023,6709,1540
20131,07-03-2023,6799,1530
20132,07-03-2023,6915,1570
20133,07-03-2023,7120,1591
20134,07-03-2023,7379,1642
20135,07-03-2023,7452,1701
20136,07-03-2023,7696,1730
20137,07-03-2023,7739,1743
20138,07-03-2023,7738,1785
20139,07-03-2023,7774,1778
20140,07-03-2023,7774,1737
20141,07-03-2023,7763,1736
20142,07-03-2023,7796,1741
20143,07-03-2023,7843,1760
20144,07-03-2023,7788,1765
20145,07-03-2023,7835,1772
20146,07-03-2023,7807,1770
20147,07-03-2023,7801,1772
20148,07-03-2023,7794,1772
20149,07-03-2023,7746,1769
20150,07-03-2023,7744,1771
20151,07-03-2023,7753,1769
20152,07-03-2023,7713,1778
20153,07-03-2023,7712,1773
20154,07-03-2023,7723,1780
20155,07-03-2023,7584,1742
20156,07-03-2023,7593,1730
20157,07-03-2023,7641,1709
20158,07-03-2023,7664,1696
20159,07-03-2023,7453,1708
20160,07-03-2023,7343,1678
20161,07-03-2023,7215,1678
20162,07-03-2023,7125,1673
20163,07-03-2023,7093,1670
20164,08-03-2023,7138,1692
20165,08-03-2023,7044,1692
20166,08-03-2023,6986,1652
20167,08-03-2023,6972,1652
20168,08-03-2023,7042,1721
20169,08-03-2023,7067,1747
20170,08-03-2023,7040,1743
20171,08-03-2023,7010,1733
20172,08-03-2023,6888,1725
20173,08-03-2023,6871,1729
20174,08-03-2023,6902,1725
20175,08-03-2023,6910,1725
20176,08-03-2023,7213,1728
20177,08-03-2023,7214,1722
20178,08-03-2023,7216,1724
20179,08-03-2023,7237,1731
20180,08-03-2023,7232,1879
20181,08-03-2023,7138,1895
20182,08-03-2023,7058,1908
20183,08-03-2023,7106,1944
20184,08-03-2023,7252,1956
20185,08-03-2023,7254,1970
20186,08-03-2023,7207,2021
20187,08-03-2023,7147,2041
20188,08-03-2023,7068,2074
20189,08-03-2023,7259,2098
20190,08-03-2023,7280,2114
20191,08-03-2023,7283,2137
20192,08-03-2023,7222,2128
20193,08-03-2023,7298,2104
20194,08-03-2023,7411,2134
20195,08-03-2023,7439,2135
20196,08-03-2023,7344,2131
20197,08-03-2023,7346,2133
20198,08-03-2023,7363,2133
20199,08-03-2023,7367,2132
20200,08-03-2023,7372,2118
20201,08-03-2023,7381,2079
20202,08-03-2023,7379,2045
20203,08-03-2023,7380,2059
20204,08-03-2023,7452,2145
20205,08-03-2023,7352,2217
20206,08-03-2023,7318,2219
20207,08-03-2023,7123,2274
20208,08-03-2023,7266,2330
20209,08-03-2023,7246,2314
20210,08-03-2023,7182,2217
20211,08-03-2023,7035,2232
20212,08-03-2023,6801,2220
20213,08-03-2023,6947,2194
20214,08-03-2023,6912,2166
20215,08-03-2023,7129,2120
20216,08-03-2023,7175,2184
20217,08-03-2023,7309,2203
20218,08-03-2023,7363,2195
20219,08-03-2023,7323,2194
20220,08-03-2023,7248,2149
20221,08-03-2023,7370,2140
20222,08-03-2023,7386,2139
20223,08-03-2023,7379,2141
20224,08-03-2023,7212,2155
20225,08-03-2023,7259,2191
20226,08-03-2023,7349,2265
20227,08-03-2023,7370,2250
20228,08-03-2023,7241,2222
20229,08-03-2023,7237,2289
20230,08-03-2023,7293,2322
20231,08-03-2023,7449,2330
20232,08-03-2023,7412,2446
20233,08-03-2023,7464,2517
20234,08-03-2023,7426,2556
20235,08-03-2023,7403,2563
20236,08-03-2023,7139,2513
20237,08-03-2023,7085,2487
20238,08-03-2023,7012,2498
20239,08-03-2023,6978,2473
20240,08-03-2023,7190,2439
20241,08-03-2023,7224,2435
20242,08-03-2023,7210,2406
20243,08-03-2023,7210,2384
20244,08-03-2023,7360,2398
20245,08-03-2023,7393,2387
20246,08-03-2023,7431,2339
20247,08-03-2023,7328,2284
20248,08-03-2023,7217,2165
20249,08-03-2023,7220,2131
20250,08-03-2023,7155,2119
20251,08-03-2023,7022,2132
20252,08-03-2023,7066,2229
20253,08-03-2023,7073,2249
20254,08-03-2023,7028,2229
20255,08-03-2023,6912,2248
20256,08-03-2023,7088,2349
20257,08-03-2023,7061,2361
20258,08-03-2023,6956,2321
20259,08-03-2023,6865,2346
20260,09-03-2023,6611,2432
20261,09-03-2023,6498,2511
20262,09-03-2023,6280,2581
20263,09-03-2023,5936,2577
20264,09-03-2023,6115,2569
20265,09-03-2023,5893,2583
20266,09-03-2023,5738,2595
20267,09-03-2023,5720,2580
20268,09-03-2023,5690,2580
20269,09-03-2023,5687,2578
20270,09-03-2023,5707,2579
20271,09-03-2023,5674,2580
20272,09-03-2023,5602,2583
20273,09-03-2023,5590,2583
20274,09-03-2023,5556,2582
20275,09-03-2023,5565,2576
20276,09-03-2023,5671,2576
20277,09-03-2023,5734,2576
20278,09-03-2023,5713,2579
20279,09-03-2023,5736,2582
20280,09-03-2023,5778,2583
20281,09-03-2023,5833,2581
20282,09-03-2023,5925,2575
20283,09-03-2023,6203,2584
20284,09-03-2023,6395,2546
20285,09-03-2023,6750,2544
20286,09-03-2023,7011,2548
20287,09-03-2023,7154,2550
20288,09-03-2023,7191,2527
20289,09-03-2023,7191,2496
20290,09-03-2023,7244,2419
20291,09-03-2023,7299,2347
20292,09-03-2023,7236,2284
20293,09-03-2023,7276,2260
20294,09-03-2023,7304,2253
20295,09-03-2023,7276,2249
20296,09-03-2023,7344,2238
20297,09-03-2023,7341,2235
20298,09-03-2023,7283,2236
20299,09-03-2023,7233,2233
20300,09-03-2023,7245,2232
20301,09-03-2023,7252,2234
20302,09-03-2023,7250,2218
20303,09-03-2023,7252,2235
20304,09-03-2023,7317,2242
20305,09-03-2023,7363,2253
20306,09-03-2023,7279,2250
20307,09-03-2023,7272,2245
20308,09-03-2023,7167,2198
20309,09-03-2023,7095,2218
20310,09-03-2023,7067,2250
20311,09-03-2023,6983,2270
20312,09-03-2023,6872,2237
20313,09-03-2023,6834,2237
20314,09-03-2023,6770,2246
20315,09-03-2023,6807,2317
20316,09-03-2023,6962,2368
20317,09-03-2023,7001,2387
20318,09-03-2023,6980,2412
20319,09-03-2023,6964,2410
20320,09-03-2023,6927,2406
20321,09-03-2023,6918,2401
20322,09-03-2023,6922,2410
20323,09-03-2023,6927,2431
20324,09-03-2023,6931,2465
20325,09-03-2023,6938,2528
20326,09-03-2023,6940,2555
20327,09-03-2023,6995,2581
20328,09-03-2023,7275,2603
20329,09-03-2023,7447,2660
20330,09-03-2023,7448,2760
20331,09-03-2023,7494,2827
20332,09-03-2023,7490,2852
20333,09-03-2023,7543,2901
20334,09-03-2023,7678,2927
20335,09-03-2023,7754,2928
20336,09-03-2023,7757,2960
20337,09-03-2023,7685,2945
20338,09-03-2023,7645,2930
20339,09-03-2023,7513,2953
20340,09-03-2023,7520,2995
20341,09-03-2023,7503,3049
20342,09-03-2023,7475,3104
20343,09-03-2023,7390,3130
20344,09-03-2023,7082,3197
20345,09-03-2023,6854,3235
20346,09-03-2023,6694,3189
20347,09-03-2023,6508,3108
20348,09-03-2023,6412,3026
20349,09-03-2023,6208,3086
20350,09-03-2023,5986,3147
20351,09-03-2023,5571,3090
20352,09-03-2023,4807,3027
20353,09-03-2023,4508,2979
20354,09-03-2023,4324,2920
20355,09-03-2023,4164,2770
20356,10-03-2023,3737,2625
20357,10-03-2023,3404,2468
20358,10-03-2023,3113,2434
20359,10-03-2023,2942,2360
20360,10-03-2023,2557,2194
20361,10-03-2023,2440,2148
20362,10-03-2023,2379,2104
20363,10-03-2023,2289,2075
20364,10-03-2023,2317,1982
20365,10-03-2023,2339,1943
20366,10-03-2023,2260,1925
20367,10-03-2023,2152,1926
20368,10-03-2023,2187,1921
20369,10-03-2023,2193,1924
20370,10-03-2023,2222,1924
20371,10-03-2023,2213,1917
20372,10-03-2023,2202,2020
20373,10-03-2023,2206,2064
20374,10-03-2023,2248,2077
20375,10-03-2023,2394,2080
20376,10-03-2023,2582,2189
20377,10-03-2023,2597,2280
20378,10-03-2023,2788,2356
20379,10-03-2023,2961,2527
20380,10-03-2023,3173,2738
20381,10-03-2023,3434,2920
20382,10-03-2023,3537,3065
20383,10-03-2023,3718,3193
20384,10-03-2023,3646,3254
20385,10-03-2023,4013,3284
20386,10-03-2023,4174,3276
20387,10-03-2023,4347,3299
20388,10-03-2023,4048,3270
20389,10-03-2023,3959,3259
20390,10-03-2023,3925,3247
20391,10-03-2023,4001,3249
20392,10-03-2023,3892,3227
20393,10-03-2023,3843,3199
20394,10-03-2023,3961,3224
20395,10-03-2023,3902,3243
20396,10-03-2023,3975,3263
20397,10-03-2023,3910,3280
20398,10-03-2023,3961,3243
20399,10-03-2023,3885,3129
20400,10-03-2023,3871,3085
20401,10-03-2023,3793,3048
20402,10-03-2023,3701,3013
20403,10-03-2023,3758,2973
20404,10-03-2023,3727,2950
20405,10-03-2023,3656,2974
20406,10-03-2023,3567,2955
20407,10-03-2023,3515,2948
20408,10-03-2023,3544,2961
20409,10-03-2023,3563,2939
20410,10-03-2023,3622,2950
20411,10-03-2023,3641,2972
20412,10-03-2023,3711,2997
20413,10-03-2023,3750,3005
20414,10-03-2023,3628,3002
20415,10-03-2023,3668,3029
20416,10-03-2023,3743,3040
20417,10-03-2023,3784,3027
20418,10-03-2023,3733,3091
20419,10-03-2023,3741,3117
20420,10-03-2023,3647,3126
20421,10-03-2023,3798,3130
20422,10-03-2023,3715,3129
20423,10-03-2023,3776,3137
20424,10-03-2023,3762,3139
20425,10-03-2023,3863,3139
20426,10-03-2023,3980,3132
20427,10-03-2023,4108,3138
20428,10-03-2023,4229,3136
20429,10-03-2023,4228,3141
20430,10-03-2023,4218,3142
20431,10-03-2023,4367,3147
20432,10-03-2023,4284,3138
20433,10-03-2023,4115,3141
20434,10-03-2023,4027,3142
20435,10-03-2023,3970,3129
20436,10-03-2023,3577,3099
20437,10-03-2023,3484,3112
20438,10-03-2023,3338,3094
20439,10-03-2023,3349,3085
20440,10-03-2023,3080,3117
20441,10-03-2023,2778,3081
20442,10-03-2023,2727,3087
20443,10-03-2023,2830,3114
20444,10-03-2023,2993,3066
20445,10-03-2023,2842,2985
20446,10-03-2023,2958,2915
20447,10-03-2023,2987,2855
20448,10-03-2023,2758,2791
20449,10-03-2023,2667,2698
20450,10-03-2023,2808,2561
20451,10-03-2023,2924,2492
20452,11-03-2023,2780,2579
20453,11-03-2023,2771,2681
20454,11-03-2023,2640,2742
20455,11-03-2023,2671,2692
20456,11-03-2023,2727,2608
20457,11-03-2023,2883,2589
20458,11-03-2023,2718,2596
20459,11-03-2023,2753,2595
20460,11-03-2023,2714,2588
20461,11-03-2023,2781,2588
20462,11-03-2023,2843,2633
20463,11-03-2023,2838,2705
20464,11-03-2023,2954,2781
20465,11-03-2023,2976,2860
20466,11-03-2023,2999,2946
20467,11-03-2023,2970,3010
20468,11-03-2023,2944,3078
20469,11-03-2023,2875,3138
20470,11-03-2023,2925,3138
20471,11-03-2023,3031,3138
20472,11-03-2023,3151,3143
20473,11-03-2023,3237,3128
20474,11-03-2023,3367,3124
20475,11-03-2023,3335,3134
20476,11-03-2023,3219,3117
20477,11-03-2023,3184,3126
20478,11-03-2023,3296,3123
20479,11-03-2023,3408,3134
20480,11-03-2023,3318,3126
20481,11-03-2023,3330,3130
20482,11-03-2023,3422,3127
20483,11-03-2023,3301,3138
20484,11-03-2023,3372,3152
20485,11-03-2023,3244,3148
20486,11-03-2023,3123,3134
20487,11-03-2023,3004,3124
20488,11-03-2023,3073,3141
20489,11-03-2023,3058,3062
20490,11-03-2023,2860,2957
20491,11-03-2023,2567,2802
20492,11-03-2023,2400,2808
20493,11-03-2023,2304,2722
20494,11-03-2023,2253,2596
20495,11-03-2023,2464,2529
20496,11-03-2023,2486,2483
20497,11-03-2023,2512,2538
20498,11-03-2023,2627,2614
20499,11-03-2023,2135,2484
20500,11-03-2023,1964,2372
20501,11-03-2023,1420,2278
20502,11-03-2023,1458,2265
20503,11-03-2023,1379,2204
20504,11-03-2023,1304,2088
20505,11-03-2023,1267,2045
20506,11-03-2023,1254,2033
20507,11-03-2023,1249,2018
20508,11-03-2023,1224,1985
20509,11-03-2023,1226,1980
20510,11-03-2023,1287,2004
20511,11-03-2023,1307,2061
20512,11-03-2023,1368,2168
20513,11-03-2023,1485,2222
20514,11-03-2023,1610,2228
20515,11-03-2023,1823,2229
20516,11-03-2023,1865,2354
20517,11-03-2023,2257,2469
20518,11-03-2023,2651,2614
20519,11-03-2023,3024,2737
20520,11-03-2023,2951,2849
20521,11-03-2023,3139,2996
20522,11-03-2023,3322,3102
20523,11-03-2023,3581,3146
20524,11-03-2023,3367,3122
20525,11-03-2023,3484,3131
20526,11-03-2023,3498,3128
20527,11-03-2023,3568,3130
20528,11-03-2023,3594,3145
20529,11-03-2023,3554,3152
20530,11-03-2023,3538,3148
20531,11-03-2023,3535,3152
20532,11-03-2023,3574,3152
20533,11-03-2023,3517,3156
20534,11-03-2023,3496,3146
20535,11-03-2023,3412,3140
20536,11-03-2023,3413,3137
20537,11-03-2023,3451,3135
20538,11-03-2023,3453,3137
20539,11-03-2023,3404,3133
20540,11-03-2023,3482,3141
20541,11-03-2023,3461,3151
20542,11-03-2023,3435,3156
20543,11-03-2023,3319,3135
20544,11-03-2023,3018,3079
20545,11-03-2023,2925,3004
20546,11-03-2023,2850,2930
20547,11-03-2023,2773,2827
20548,12-03-2023,2581,2615
20549,12-03-2023,2346,2567
20550,12-03-2023,2315,2486
20551,12-03-2023,2222,2357
20552,12-03-2023,2034,2176
20553,12-03-2023,2029,2114
20554,12-03-2023,1962,2074
20555,12-03-2023,1960,1840
20556,12-03-2023,1969,1793
20557,12-03-2023,1992,1754
20558,12-03-2023,1877,1693
20559,12-03-2023,1726,1611
20560,12-03-2023,1579,1631
20561,12-03-2023,1484,1642
20562,12-03-2023,1412,1631
20563,12-03-2023,1294,1633
20564,12-03-2023,1274,1623
20565,12-03-2023,1282,1626
20566,12-03-2023,1307,1634
20567,12-03-2023,1280,1631
20568,12-03-2023,1262,1626
20569,12-03-2023,1210,1632
20570,12-03-2023,1202,1633
20571,12-03-2023,1217,1634
20572,12-03-2023,1285,1631
20573,12-03-2023,1266,1625
20574,12-03-2023,1240,1632
20575,12-03-2023,1212,1636
20576,12-03-2023,1222,1626
20577,12-03-2023,1194,1628
20578,12-03-2023,1184,1635
20579,12-03-2023,1223,1625
20580,12-03-2023,1251,1620
20581,12-03-2023,1247,1619
20582,12-03-2023,1261,1622
20583,12-03-2023,1276,1621
20584,12-03-2023,1308,1640
20585,12-03-2023,1390,1671
20586,12-03-2023,1379,1643
20587,12-03-2023,1379,1639
20588,12-03-2023,1365,1669
20589,12-03-2023,1341,1672
20590,12-03-2023,1322,1674
20591,12-03-2023,1308,1645
20592,12-03-2023,1311,1621
20593,12-03-2023,1296,1622
20594,12-03-2023,1305,1634
20595,12-03-2023,1307,1632
20596,12-03-2023,1350,1621
20597,12-03-2023,1378,1624
20598,12-03-2023,1323,1621
20599,12-03-2023,1287,1618
20600,12-03-2023,1235,1615
20601,12-03-2023,1179,1617
20602,12-03-2023,1152,1617
20603,12-03-2023,1134,1623
20604,12-03-2023,1136,1624
20605,12-03-2023,1129,1622
20606,12-03-2023,1088,1620
20607,12-03-2023,1083,1620
20608,12-03-2023,1113,1627
20609,12-03-2023,1149,1625
20610,12-03-2023,1166,1625
20611,12-03-2023,1177,1626
20612,12-03-2023,1183,1625
20613,12-03-2023,1231,1625
20614,12-03-2023,1250,1626
20615,12-03-2023,1302,1638
20616,12-03-2023,1319,1722
20617,12-03-2023,1403,1741
20618,12-03-2023,1423,1810
20619,12-03-2023,1458,1846
20620,12-03-2023,1385,1865
20621,12-03-2023,1407,1892
20622,12-03-2023,1376,1871
20623,12-03-2023,1409,1902
20624,12-03-2023,1529,2010
20625,12-03-2023,1453,2030
20626,12-03-2023,1434,2018
20627,12-03-2023,1491,2000
20628,12-03-2023,1506,1981
20629,12-03-2023,1470,1961
20630,12-03-2023,1445,1915
20631,12-03-2023,1434,1876
20632,12-03-2023,1508,1808
20633,12-03-2023,1402,1750
20634,12-03-2023,1404,1726
20635,12-03-2023,1376,1657
20636,12-03-2023,1359,1634
20637,12-03-2023,1282,1628
20638,12-03-2023,1311,1616
20639,12-03-2023,1270,1586
20640,12-03-2023,1285,1533
20641,12-03-2023,1270,1528
20642,12-03-2023,1234,1527
20643,12-03-2023,1203,1531
20644,13-03-2023,1217,1538
20645,13-03-2023,1155,1538
20646,13-03-2023,1117,1532
20647,13-03-2023,1091,1526
20648,13-03-2023,1070,1539
20649,13-03-2023,1045,1541
20650,13-03-2023,1042,1531
20651,13-03-2023,1043,1532
20652,13-03-2023,1042,1537
20653,13-03-2023,1046,1537
20654,13-03-2023,1042,1533
20655,13-03-2023,1031,1537
20656,13-03-2023,1035,1543
20657,13-03-2023,1028,1538
20658,13-03-2023,1020,1535
20659,13-03-2023,1022,1533
20660,13-03-2023,1020,1538
20661,13-03-2023,1025,1537
20662,13-03-2023,1024,1533
20663,13-03-2023,1032,1542
20664,13-03-2023,1037,1545
20665,13-03-2023,1044,1526
20666,13-03-2023,1040,1525
20667,13-03-2023,1091,1521
20668,13-03-2023,1044,1530
20669,13-03-2023,1042,1534
20670,13-03-2023,1114,1534
20671,13-03-2023,1136,1537
20672,13-03-2023,1116,1537
20673,13-03-2023,1138,1533
20674,13-03-2023,1175,1538
20675,13-03-2023,1243,1532
20676,13-03-2023,1219,1532
20677,13-03-2023,1238,1534
20678,13-03-2023,1243,1533
20679,13-03-2023,1246,1537
20680,13-03-2023,1256,1541
20681,13-03-2023,1256,1534
20682,13-03-2023,1221,1534
20683,13-03-2023,1132,1532
20684,13-03-2023,1092,1533
20685,13-03-2023,1087,1541
20686,13-03-2023,1068,1533
20687,13-03-2023,1045,1525
20688,13-03-2023,1047,1532
20689,13-03-2023,1021,1525
20690,13-03-2023,1030,1526
20691,13-03-2023,1034,1531
20692,13-03-2023,1051,1541
20693,13-03-2023,1067,1534
20694,13-03-2023,1062,1533
20695,13-03-2023,1061,1535
20696,13-03-2023,1021,1533
20697,13-03-2023,965,1535
20698,13-03-2023,920,1527
20699,13-03-2023,928,1514
20700,13-03-2023,946,1512
20701,13-03-2023,960,1516
20702,13-03-2023,973,1515
20703,13-03-2023,986,1511
20704,13-03-2023,944,1513
20705,13-03-2023,924,1532
20706,13-03-2023,957,1535
20707,13-03-2023,976,1540
20708,13-03-2023,959,1534
20709,13-03-2023,975,1531
20710,13-03-2023,1007,1536
20711,13-03-2023,1204,1602
20712,13-03-2023,977,1632
20713,13-03-2023,1038,1639
20714,13-03-2023,1163,1645
20715,13-03-2023,1306,1747
20716,13-03-2023,1178,1882
20717,13-03-2023,1206,1902
20718,13-03-2023,1262,1861
20719,13-03-2023,1466,1959
20720,13-03-2023,1346,1967
20721,13-03-2023,,
20722,13-03-2023,1222,1975
20723,13-03-2023,1187,1957
20724,13-03-2023,1181,1881
20725,13-03-2023,1168,1874
20726,13-03-2023,1157,1872
20727,13-03-2023,1176,1861
20728,13-03-2023,1259,1739
20729,13-03-2023,1250,1696
20730,13-03-2023,1105,1688
20731,13-03-2023,1013,1682
20732,13-03-2023,978,1573
20733,13-03-2023,964,1566
20734,13-03-2023,928,1571
20735,13-03-2023,922,1572
20736,13-03-2023,918,1530
20737,13-03-2023,892,1522
20738,13-03-2023,898,1532
20739,13-03-2023,881,1520
20740,14-03-2023,895,1536
20741,14-03-2023,894,1534
20742,14-03-2023,891,1534
20743,14-03-2023,900,1536
20744,14-03-2023,900,1535
20745,14-03-2023,906,1526
20746,14-03-2023,916,1529
20747,14-03-2023,919,1524
20748,14-03-2023,910,1527
20749,14-03-2023,918,1527
20750,14-03-2023,935,1524
20751,14-03-2023,955,1520
20752,14-03-2023,1030,1522
20753,14-03-2023,1009,1526
20754,14-03-2023,995,1529
20755,14-03-2023,991,1533
20756,14-03-2023,995,1524
20757,14-03-2023,993,1522
20758,14-03-2023,999,1525
20759,14-03-2023,993,1528
20760,14-03-2023,1033,1530
20761,14-03-2023,1067,1527
20762,14-03-2023,1113,1523
20763,14-03-2023,1113,1521
20764,14-03-2023,1147,1524
20765,14-03-2023,1172,1526
20766,14-03-2023,1248,1534
20767,14-03-2023,1305,1537
20768,14-03-2023,1380,1623
20769,14-03-2023,1364,1672
20770,14-03-2023,1431,1668
20771,14-03-2023,1394,1663
20772,14-03-2023,1469,1786
20773,14-03-2023,1554,1847
20774,14-03-2023,1583,1840
20775,14-03-2023,1615,1831
20776,14-03-2023,1776,1801
20777,14-03-2023,1598,1796
20778,14-03-2023,1583,1753
20779,14-03-2023,1624,1720
20780,14-03-2023,1690,1648
20781,14-03-2023,1523,1552
20782,14-03-2023,1470,1470
20783,14-03-2023,1414,1391
20784,14-03-2023,1396,1308
20785,14-03-2023,1370,1326
20786,14-03-2023,1345,1322
20787,14-03-2023,1328,1244
20788,14-03-2023,1307,1221
20789,14-03-2023,1205,1192
20790,14-03-2023,1158,1186
20791,14-03-2023,1131,1181
20792,14-03-2023,1123,1174
20793,14-03-2023,1129,1168
20794,14-03-2023,1110,1169
20795,14-03-2023,1099,1178
20796,14-03-2023,1094,1178
20797,14-03-2023,1120,1181
20798,14-03-2023,1288,1183
20799,14-03-2023,1386,1205
20800,14-03-2023,1135,1209
20801,14-03-2023,1235,1269
20802,14-03-2023,1427,1340
20803,14-03-2023,1684,1470
20804,14-03-2023,1484,1616
20805,14-03-2023,1756,1661
20806,14-03-2023,2138,1680
20807,14-03-2023,2467,1750
20808,14-03-2023,2539,1845
20809,14-03-2023,2814,1923
20810,14-03-2023,3020,1977
20811,14-03-2023,3282,2047
20812,14-03-2023,3419,2167
20813,14-03-2023,3674,2165
20814,14-03-2023,3855,2133
20815,14-03-2023,4128,2156
20816,14-03-2023,4292,2187
20817,14-03-2023,4292,2205
20818,14-03-2023,4269,2221
20819,14-03-2023,4363,2246
20820,14-03-2023,4382,2344
20821,14-03-2023,4338,2366
20822,14-03-2023,4095,2349
20823,14-03-2023,3645,2306
20824,14-03-2023,3639,2301
20825,14-03-2023,3840,2331
20826,14-03-2023,3608,2300
20827,14-03-2023,3497,2291
20828,14-03-2023,3304,2322
20829,14-03-2023,3075,2338
20830,14-03-2023,3043,2324
20831,14-03-2023,2898,2332
20832,14-03-2023,2851,2323
20833,14-03-2023,2700,2320
20834,14-03-2023,2656,2320
20835,14-03-2023,2417,2298
20836,15-03-2023,2483,2341
20837,15-03-2023,2577,2344
20838,15-03-2023,2533,2358
20839,15-03-2023,2497,2365
20840,15-03-2023,2621,2366
20841,15-03-2023,2734,2384
20842,15-03-2023,2847,2398
20843,15-03-2023,2893,2398
20844,15-03-2023,2776,2405
20845,15-03-2023,2720,2406
20846,15-03-2023,2623,2371
20847,15-03-2023,2651,2357
20848,15-03-2023,2611,2356
20849,15-03-2023,2583,2358
20850,15-03-2023,2674,2350
20851,15-03-2023,2608,2334
20852,15-03-2023,2767,2326
20853,15-03-2023,2898,2305
20854,15-03-2023,2912,2291
20855,15-03-2023,2961,2277
20856,15-03-2023,3357,2267
20857,15-03-2023,3606,2250
20858,15-03-2023,3821,2259
20859,15-03-2023,4048,2253
20860,15-03-2023,4368,2262
20861,15-03-2023,4628,2294
20862,15-03-2023,4805,2309
20863,15-03-2023,4964,2301
20864,15-03-2023,5201,2355
20865,15-03-2023,5288,2335
20866,15-03-2023,5220,2324
20867,15-03-2023,5221,2273
20868,15-03-2023,5236,2243
20869,15-03-2023,4878,2227
20870,15-03-2023,4650,2212
20871,15-03-2023,4366,2227
20872,15-03-2023,4472,2229
20873,15-03-2023,4287,2226
20874,15-03-2023,3896,2223
20875,15-03-2023,3239,2227
20876,15-03-2023,2650,2224
20877,15-03-2023,2325,2227
20878,15-03-2023,2158,2224
20879,15-03-2023,1775,2227
20880,15-03-2023,1923,2233
20881,15-03-2023,1799,2232
20882,15-03-2023,1768,2208
20883,15-03-2023,1684,2092
20884,15-03-2023,1719,1928
20885,15-03-2023,1718,1883
20886,15-03-2023,1677,1841
20887,15-03-2023,1651,1780
20888,15-03-2023,1716,1736
